Name,Size,Bet,Market,Time,Price,Entry,Avg,Market Trades,Market Volume,Volume Conc.,Market PnL,Total Trades,Unique Markets,Trade Conc.,Open Positions,O.P. Value,Tot.PnL,Tot.Vol,Wallet Age,WC/TX Delta,WC/TX %,Active Market,Active Hold,Tx Hash,Polymarket,Profile,Market Link,Outcome
lejcles,8000,1,Lighter market cap (FDV) >2B one day after launch?,156960,0.8,0.8,0.83,17,61500,0.7303,-667,22,2,0.773,1,37400,-3200,84200,159840,1440,0.982,0,0,,,,https://polymarket.com/market/lighter-market-cap-fdv-2b-one-day-after-launch,
dfiofsi,5000,1,Lighter market cap (FDV) >2B one day after launch?,156960,0.79,0.79,0.8,4,5600,0.1182,334,20,11,0.2,11,33300,-2900,47700,167040,8640,0.9397,0,0,,,,https://polymarket.com/market/lighter-market-cap-fdv-2b-one-day-after-launch,
mdscolour,2800,0,Russia x Ukraine ceasefire by end of 2026?,156960,0.58,0.56,0.57,2,3200,0.3942,37,4,3,0.5,3,4300,-596,8200,708480,550080,0.2215,1,0,,,,https://polymarket.com/market/russia-x-ukraine-ceasefire-before-2027,
yikaiz,1900,0,Putin out as President of Russia by end of 2026?,156960,0.87,0.85,0.86,2,9000,0.4469,168,5,2,0.4,2,17800,253,20100,158400,0,0.9909,1,0,,,,https://polymarket.com/market/putin-out-before-2027,
yikaiz,4500,0,Xi Jinping out by end of 2026?,156960,0.89,0.88,0.89,3,8500,0.4225,86,5,2,0.6,2,17800,253,20100,158400,0,0.9909,1,0,,,,https://polymarket.com/market/xi-jinping-out-before-2027,
yikaiz,3600,0,Xi Jinping out by end of 2026?,156960,0.88,0.88,0.89,3,8500,0.4225,86,5,2,0.6,2,17800,253,20100,158400,0,0.9909,1,0,,,,https://polymarket.com/market/xi-jinping-out-before-2027,
XXXXXXXXXXXXXXX...,2000,0,Will Jesus Christ return before GTA VI?,156960,0.52,0.52,0.52,1,2000,0.52,-19,1,1,1,1,2000,-19,3800,156960,0,1,1,0,,,,https://polymarket.com/market/will-jesus-christ-return-before-gta-vi-665,
0x7269b8A81E3B1...,3500,1,Will GPT-6 be released before GTA VI?,156960,0.76,0.76,0.76,1,3500,0.1331,0,6,3,0.167,2,3800,-511,26600,182880,25920,0.8583,1,0,,,,https://polymarket.com/market/will-gpt-6-be-released,
0xb7Ef8720A781e...,4000,1,Will GPT-6 be released before GTA VI?,156960,0.76,0.76,0.76,1,4000,0.0801,0,4,3,0.25,2,4100,-209,49700,180000,21600,0.872,1,0,,,,https://polymarket.com/market/will-gpt-6-be-released,
0xfEe31FBc8afB7...,4400,1,Will GPT-6 be released before GTA VI?,156960,0.76,0.76,0.76,1,4400,0.2662,0,4,3,0.25,2,4500,87,16400,182880,25920,0.8583,1,0,,,,https://polymarket.com/market/will-gpt-6-be-released,
0x0b4376c209833...,5100,1,Will GPT-6 be released before GTA VI?,156960,0.76,0.76,0.76,1,5100,0.252,0,7,3,0.143,2,5300,1100,20200,178560,21600,0.879,1,0,,,,https://polymarket.com/market/will-gpt-6-be-released,
0xc6174a742B292...,1100,1,Will Trump nominate Kevin Warsh as the next Fed chair?,156960,0.21,0.21,0.21,1,1100,0.21,-25,1,1,1,1,1000,-25,5000,161280,2880,0.9732,1,0,,,,https://polymarket.com/market/will-trump-nominate-kevin-warsh-as-the-next-fed-chair,
0xE9A80665C18e8...,1400,0,NATO article 5 before 2027?,158400,0.85,0.85,0.85,1,1400,0.1112,-41,16,7,0.063,1,1400,10,12500,164160,4320,0.9649,1,0,,,,https://polymarket.com/market/nato-article-5-before-2027,
anothaonebitest...,1500,1,Will Alexandria Ocasio-Cortez win the 2028 Democratic pre...,158400,0.14,0.14,0.14,1,1500,0.0688,-54,3,3,0.333,3,3800,-137,21800,158400,0,1,1,0,,,,https://polymarket.com/market/will-alexandria-ocasio-cortez-win-the-2028-democratic-presidential-nomination-653,
anothaonebitest...,1800,1,Will Gavin Newsom win the 2028 Democratic presidential no...,158400,0.38,0.38,0.38,1,1800,0.0825,-24,3,3,0.333,3,3800,-137,21800,158400,0,1,1,0,,,,https://polymarket.com/market/will-gavin-newsom-win-the-2028-democratic-presidential-nomination-568,
lolopr,1100,1,Will the Democratic Party control the House after the 202...,158400,0.71,0.71,0.71,1,1100,0.127,-24,12,8,0.083,2,1100,-23,9000,198720,40320,0.7971,1,0,,,,https://polymarket.com/market/will-the-democratic-party-control-the-house-after-the-2026-midterm-elections,
justin.bidder,2000,1,MegaETH market cap (FDV) >2B one day after launch?,158400,0.87,0.87,0.87,1,2000,0.87,11,1,1,1,1,2000,11,2300,158400,0,1,0,0,,,,https://polymarket.com/market/megaeth-market-cap-fdv-2b-one-day-after-launch,
Uriel12009DX,4400,0,Will bitcoin hit 1m before GTA VI?,158400,0.53,0.53,0.53,2,8600,0.2423,-165,21,10,0.095,2,220,223,35500,696960,537120,0.2273,1,0,,,,https://polymarket.com/market/will-bitcoin-hit-1m-before-gta-vi-872,
yikaiz,7100,0,Putin out as President of Russia by end of 2026?,158400,0.85,0.85,0.85,1,7100,0.85,42,1,1,1,1,7200,42,8400,158400,0,1,1,0,,,,https://polymarket.com/market/putin-out-before-2027,
jiaoz,4600,0,MegaETH market cap (FDV) >6B one day after launch?,158400,0.78,0.78,0.78,1,4600,0.6699,148,5,2,0.2,2,5000,141,6900,177120,17280,0.8943,1,0,,,,https://polymarket.com/market/megaeth-market-cap-fdv-6b-one-day-after-launch-365-559,
deyiz,4600,0,MegaETH market cap (FDV) >6B one day after launch?,158400,0.78,0.78,0.78,1,4600,0.6841,146,5,2,0.2,2,5000,126,6700,175680,17280,0.9016,1,0,,,,https://polymarket.com/market/megaeth-market-cap-fdv-6b-one-day-after-launch-365-559,
laohully,4500,0,MegaETH market cap (FDV) >6B one day after launch?,158400,0.78,0.78,0.78,1,4500,0.7502,145,2,2,0.5,2,4700,21,6000,177120,18720,0.8943,1,0,,,,https://polymarket.com/market/megaeth-market-cap-fdv-6b-one-day-after-launch-365-559,
meifm,4600,0,Will Tarcisio de Freitas win the 2026 Brazilian president...,158400,0.71,0.71,0.71,1,4600,0.6837,33,2,2,0.5,2,4800,29,6800,177120,18720,0.8943,1,0,,,,https://polymarket.com/market/will-tarcisio-de-frietas-win-the-2026-brazilian-presidential-election,
bannelo,4900,0,Will Tarcisio de Freitas win the 2026 Brazilian president...,158400,0.71,0.71,0.71,1,4900,0.69,35,2,2,0.5,2,5100,93,7100,177120,17280,0.8943,1,0,,,,https://polymarket.com/market/will-tarcisio-de-frietas-win-the-2026-brazilian-presidential-election,
nongc,4500,0,Israel x Hamas ceasefire cancelled by March 31 2026?,158400,0.69,0.69,0.69,1,4500,0.65,163,2,2,0.5,2,5000,234,6900,177120,17280,0.8943,0,0,,,,https://polymarket.com/market/israel-x-hamas-ceasefire-cancelled-by-march-31-2026,
wangee,4600,0,Israel x Hamas ceasefire cancelled by March 31 2026?,158400,0.69,0.69,0.69,1,4600,0.6767,165,2,2,0.5,2,4800,185,6700,177120,17280,0.8943,0,0,,,,https://polymarket.com/market/israel-x-hamas-ceasefire-cancelled-by-march-31-2026,
peacepeace,10000,0,Will China invade Taiwan by end of 2026?,158400,0.84,0.84,0.84,1,10000,0.4289,-60,2,2,0.5,2,21000,-31,23400,159840,0,0.991,1,0,,,,https://polymarket.com/market/will-china-invade-taiwan-before-2027,
0xf394B8cE50A3E...,3100,0,US x Venezuela military engagement by November 30?,158400,0.9,0.9,0.9,1,3100,0.063,-18,9,2,0.111,1,3100,2400,50000,233280,73440,0.679,0,0,,,,https://polymarket.com/market/us-x-venezuela-military-engagement-by-november-30-216-397-226-467-735-374-192,
0x8cb27beAd686b...,4400,0,Will Google Gemini 3 score at least 40% on Humanity’s Las...,158400,0.62,0.62,0.62,1,4400,0.6077,0,2,2,0.5,2,4600,32,7300,182880,23040,0.8661,0,0,,,,https://polymarket.com/market/will-google-gemini-3-score-at-least-40-on-humanitys-last-exam-by-january-31,
0x8bF55181ae413...,4600,0,Will Google Gemini 3 score at least 40% on Humanity’s Las...,158400,0.62,0.62,0.62,1,4600,0.6047,2,2,2,0.5,2,4600,-108,7600,182880,23040,0.8661,0,0,,,,https://polymarket.com/market/will-google-gemini-3-score-at-least-40-on-humanitys-last-exam-by-january-31,
0x0d4950AefA8b4...,4500,0,Will Google Gemini 3 score at least 40% on Humanity’s Las...,158400,0.62,0.62,0.62,1,4500,0.6008,1,2,2,0.5,2,4700,57,7500,182880,23040,0.8661,0,0,,,,https://polymarket.com/market/will-google-gemini-3-score-at-least-40-on-humanitys-last-exam-by-january-31,
guoqia,4800,1,Lighter market cap (FDV) >2B one day after launch?,158400,0.78,0.78,0.78,1,4800,0.284,-31,4,3,0.25,2,5000,397,17000,177120,17280,0.8943,0,0,,,,https://polymarket.com/market/lighter-market-cap-fdv-2b-one-day-after-launch,
yulizea,4300,1,Lighter market cap (FDV) >2B one day after launch?,158400,0.78,0.78,0.78,1,4300,0.102,-28,11,3,0.091,2,4300,-264,42100,177120,17280,0.8943,0,0,,,,https://polymarket.com/market/lighter-market-cap-fdv-2b-one-day-after-launch,
chayang,3100,1,Lighter market cap (FDV) >2B one day after launch?,158400,0.78,0.78,0.78,1,3100,0.0659,-20,11,4,0.091,2,3200,-1400,47400,177120,17280,0.8943,0,0,,,,https://polymarket.com/market/lighter-market-cap-fdv-2b-one-day-after-launch,
esaduhu,3800,1,Will Gavin Newsom win the 2028 Democratic presidential no...,159840,0.39,0.39,0.39,1,3800,0.3779,-49,4,3,0.25,3,4100,-49,10100,159840,0,1,1,0,,,,https://polymarket.com/market/will-gavin-newsom-win-the-2028-democratic-presidential-nomination-568,
0xdC5c53319d1d7...,2000,1,Will the Oklahoma City Thunder win the 2026 NBA Finals?,159840,0.33,0.33,0.33,1,2000,0.2202,-38,20,9,0.05,2,2000,-1100,9100,169920,8640,0.9407,1,0,,,,https://polymarket.com/market/will-the-oklahoma-city-thunder-win-the-2026-nba-finals,
Gitoof,7400,0,US x Venezuela military engagement by November 30?,159840,0.9,0.48,0.68,6,21900,0.351,1500,25,9,0.24,1,7400,4900,62400,905760,744480,0.1765,0,0,,,,https://polymarket.com/market/us-x-venezuela-military-engagement-by-november-30-216-397-226-467-735-374-192,
stank,3000,0,Kinetiq FDV above 250M one day after launch?,159840,0.31,0.23,0.27,2,3900,0.2084,258,8,4,0.25,1,4100,526,18700,1058400,898560,0.151,1,0,,,,https://polymarket.com/market/kinetiq-fdv-above-250m-one-day-after-launch,
johnki,1100,Over,Games Total: O/U 4.5,159840,0.57,0.57,0.57,2,3000,0.0297,828,22,11,0.091,4,8,6300,101900,692640,532800,0.2308,0,0,,,,https://polymarket.com/market/lol-t1-kt-2025-11-09-total-games-4pt5,
Hua22,1500,Over,Games Total: O/U 4.5,159840,0.58,0.6,0.59,3,4100,0.6128,1100,5,2,0.6,0,0,1400,6600,159840,0,1,0,0,,,,https://polymarket.com/market/lol-t1-kt-2025-11-09-total-games-4pt5,
zzzzzay,1800,Over,Games Total: O/U 3.5,159840,0.79,0.79,0.79,1,1800,0.3253,-12,6,4,0.167,2,1800,-211,5600,165600,4320,0.9652,0,0,,,,https://polymarket.com/market/lol-t1-kt-2025-11-09-total-games-3pt5,
0xA5F1df063AA5b...,1500,Over,Games Total: O/U 3.5,159840,0.78,0.78,0.78,1,1500,0.3146,10,4,3,0.25,3,3000,8,4800,161280,0,0.9911,0,0,,,,https://polymarket.com/market/lol-t1-kt-2025-11-09-total-games-3pt5,
thehonorablegg,2700,0,Will Jesus Christ return before GTA VI?,159840,0.52,0.52,0.52,2,2800,0.52,-27,2,1,1,1,2800,-27,5400,159840,0,1,1,0,,,,https://polymarket.com/market/will-jesus-christ-return-before-gta-vi-665,
yibai,5000,0,Will bitcoin hit 1m before GTA VI?,159840,0.53,0.53,0.53,1,5000,0.2007,-47,4,3,0.25,3,5100,-846,24900,381600,220320,0.4189,1,0,,,,https://polymarket.com/market/will-bitcoin-hit-1m-before-gta-vi-872,
0x8973b817F9b94...,1700,1,Metamask FDV above 3B one day after launch?,161280,0.34,0.32,0.33,3,2100,0.1058,-46,12,5,0.25,6,3000,37,20200,1766880,1605600,0.0913,1,0,,,,https://polymarket.com/market/metamask-fdv-above-3b-one-day-after-launch-363,
Johnpga1,2200,1,Will Liverpool win the 2025–26 English Premier League?,161280,0.15,0.11,0.12,4,4600,0.1253,-10,4,1,1,1,4600,-10,36500,168480,7200,0.9573,1,0,,,,https://polymarket.com/market/will-liverpool-win-the-202526-english-premier-league,
0xaa259aba29996...,1100,0,Will Jesus Christ return before GTA VI?,161280,0.52,0.52,0.52,2,2300,0.515,-22,2,1,1,0,0,-22,4400,161280,0,1,1,0,,,,https://polymarket.com/market/will-jesus-christ-return-before-gta-vi-665,
Bozodi,1100,0,Will Russia capture all of Pokrovsk by November 30?,161280,0.36,0.36,0.36,1,1100,0.2031,-85,19,16,0.053,10,1000,-105,5500,201600,40320,0.8,0,0,,,,https://polymarket.com/market/will-russia-capture-all-of-pokrovsk-by-november-30-216-555,
theancap,1200,0,US x Venezuela military engagement by March 31 2026?,161280,0.61,0.61,0.61,1,1200,0.0748,26,20,10,0.05,7,1200,213,16100,175680,14400,0.918,1,0,,,,https://polymarket.com/market/us-x-venezuela-military-engagement-by-march-31-2026,
gambl3r,9000,0,MegaETH market cap (FDV) >6B one day after launch?,161280,0.83,0.78,0.8,2,15000,0.4075,197,10,2,0.2,1,15200,263,36800,174240,12960,0.9256,1,0,,,,https://polymarket.com/market/megaeth-market-cap-fdv-6b-one-day-after-launch-365-559,
BenMac,1300,1,Kinetiq FDV above 250M one day after launch?,161280,0.74,0.74,0.74,1,1300,0.7398,-50,1,1,1,1,1200,-50,1700,892800,730080,0.1806,1,0,,,,https://polymarket.com/market/kinetiq-fdv-above-250m-one-day-after-launch,
0x342F2f5943897...,2500,0,Will Jesus Christ return before GTA VI?,161280,0.52,0.53,0.53,4,2900,0.3615,-35,25,22,0.16,18,2900,-44,8000,259200,96480,0.6222,1,0,,,,https://polymarket.com/market/will-jesus-christ-return-before-gta-vi-665,
Mdubovski,4000,1,Will Russia capture Myrnohrad by November 30?,161280,0.7,0.7,0.7,1,4000,0.1921,227,6,5,0.167,6,12700,198,20800,162720,0,0.9912,0,0,,,,https://polymarket.com/market/will-russia-capture-myrnohard-by-november-30-147-724-647-448,
T3Milk,1500,0,Will China invades Taiwan before GTA VI?,161280,0.51,0.52,0.51,2,1800,0.2356,-41,21,20,0.095,14,2500,58,7600,843840,682560,0.1911,1,0,,,,https://polymarket.com/market/will-china-invades-taiwan-before-gta-vi-716,
janechu,7500,0,Will China invade Taiwan by end of 2026?,161280,0.85,0.84,0.84,2,16000,0.506,6,9,5,0.222,2,26200,586,31600,362880,200160,0.4444,1,0,,,,https://polymarket.com/market/will-china-invade-taiwan-before-2027,
yikaizhao1998,8600,0,Putin out as President of Russia by end of 2026?,161280,0.83,0.83,0.83,1,8600,0.8337,14,1,1,1,1,8700,14,10400,162720,0,0.9912,1,0,,,,https://polymarket.com/market/putin-out-before-2027,
gambl3r,6000,0,MegaETH market cap (FDV) >6B one day after launch?,161280,0.78,0.78,0.78,1,6000,0.2302,76,9,2,0.111,1,6000,143,25900,174240,11520,0.9256,1,0,,,,https://polymarket.com/market/megaeth-market-cap-fdv-6b-one-day-after-launch-365-559,
Jatin48,1100,0,Will bitcoin hit 1m before GTA VI?,162720,0.54,0.54,0.54,2,2100,0.1473,-20,14,7,0.143,3,3600,-17,14500,535680,372960,0.3038,1,0,,,,https://polymarket.com/market/will-bitcoin-hit-1m-before-gta-vi-872,
Jatin48,1100,0,Will Jesus Christ return before GTA VI?,162720,0.54,0.54,0.54,2,2100,0.1446,-60,14,7,0.143,3,3600,-17,14500,535680,372960,0.3038,1,0,,,,https://polymarket.com/market/will-jesus-christ-return-before-gta-vi-665,
Mdubovski,3000,1,Will bitcoin hit 1m before GTA VI?,162720,0.47,0.54,0.5,2,4500,0.3514,-46,4,3,0.5,4,6400,-55,12700,162720,0,1,1,0,,,,https://polymarket.com/market/will-bitcoin-hit-1m-before-gta-vi-872,
Dubai1982,1800,0,Will Jesus Christ return before GTA VI?,162720,0.54,0.54,0.54,3,3800,0.5076,-35,4,2,0.75,2,4000,-37,7400,162720,0,1,1,0,,,,https://polymarket.com/market/will-jesus-christ-return-before-gta-vi-665,
Mdubovski,1500,0,Will bitcoin hit 1m before GTA VI?,162720,0.54,0.54,0.5,2,4500,0.3514,-46,4,3,0.5,4,6400,-55,12700,162720,0,1,1,0,,,,https://polymarket.com/market/will-bitcoin-hit-1m-before-gta-vi-872,
KingBlue,6600,1,Will Jesus Christ return before GTA VI?,162720,0.46,0.47,0.46,7,10500,0.2619,50,11,5,0.636,4,11600,-44,40300,167040,2880,0.9741,1,0,,,,https://polymarket.com/market/will-jesus-christ-return-before-gta-vi-665,
KingBlue,1000,1,Will Jesus Christ return before GTA VI?,162720,0.46,0.47,0.46,7,10500,0.2619,50,11,5,0.636,4,11600,-44,40300,167040,2880,0.9741,1,0,,,,https://polymarket.com/market/will-jesus-christ-return-before-gta-vi-665,
iamkingofbay,10000,0,Will China invades Taiwan before GTA VI?,162720,0.57,0.52,0.53,7,35000,0.4396,-823,22,10,0.318,5,13200,-485,79600,169920,7200,0.9576,1,0,,,,https://polymarket.com/market/will-china-invades-taiwan-before-gta-vi-716,
iamkingofbay,10000,0,Will China invades Taiwan before GTA VI?,162720,0.54,0.52,0.53,7,35000,0.4396,-823,22,10,0.318,5,13200,-485,79600,169920,7200,0.9576,1,0,,,,https://polymarket.com/market/will-china-invades-taiwan-before-gta-vi-716,
visesim,1000,0,Will Jesus Christ return before GTA VI?,162720,0.55,0.55,0.51,3,3000,0.5148,-47,3,1,1,1,971,-47,5800,162720,0,1,1,0,,,,https://polymarket.com/market/will-jesus-christ-return-before-gta-vi-665,
0xA60FE9ddA6E94...,20000,0,Will China invades Taiwan before GTA VI?,162720,0.57,0.52,0.53,7,45200,0.4434,-2100,23,11,0.304,4,1700,-1800,101900,169920,7200,0.9576,1,0,,,,https://polymarket.com/market/will-china-invades-taiwan-before-gta-vi-716,
0xmichu,4000,1,MegaETH market cap (FDV) >4B one day after launch?,162720,0.66,0.53,0.6,2,5000,0.6283,-775,3,2,0.667,2,4300,-774,7900,191520,28800,0.8496,0,0,,,,https://polymarket.com/market/megaeth-market-cap-fdv-4b-one-day-after-launch-484,
diamond5,1100,1,MegaETH market cap (FDV) >4B one day after launch?,162720,0.54,0.54,0.58,3,1900,0.3911,-56,4,2,0.75,2,2800,-171,5000,162720,0,1,0,0,,,,https://polymarket.com/market/megaeth-market-cap-fdv-4b-one-day-after-launch-484,
0xA60FE9ddA6E94...,1200,0,Will China invades Taiwan before GTA VI?,162720,0.52,0.52,0.53,7,45200,0.4434,-2100,23,11,0.304,4,1700,-1800,101900,169920,7200,0.9576,1,0,,,,https://polymarket.com/market/will-china-invades-taiwan-before-gta-vi-716,
iamkingofbay,1200,0,Will China invades Taiwan before GTA VI?,162720,0.52,0.52,0.53,7,35000,0.4396,-823,22,10,0.318,5,13200,-485,79600,169920,7200,0.9576,1,0,,,,https://polymarket.com/market/will-china-invades-taiwan-before-gta-vi-716,
zalog2,7500,0,Will Jesus Christ return before GTA VI?,162720,0.55,0.55,0.55,1,7500,0.0821,-180,7,5,0.143,2,7800,803,91400,175680,11520,0.9262,1,0,,,,https://polymarket.com/market/will-jesus-christ-return-before-gta-vi-665,
Trainwreckguy,5000,1,MegaETH market cap (FDV) >4B one day after launch?,162720,0.5,0.4,0.45,2,7000,0.3579,1100,3,2,0.667,2,10800,821,19600,162720,0,1,0,0,,,,https://polymarket.com/market/megaeth-market-cap-fdv-4b-one-day-after-launch-484,
Trainwreckguy,3000,1,MegaETH market cap (FDV) >3B one day after launch?,162720,0.67,0.67,0.67,1,3000,0.1534,-244,3,2,0.333,2,10800,821,19600,162720,0,1,1,0,,,,https://polymarket.com/market/megaeth-market-cap-fdv-2b-one-day-after-launch-392,
Trainwreckguy,2000,1,MegaETH market cap (FDV) >4B one day after launch?,162720,0.4,0.4,0.45,2,7000,0.3579,1100,3,2,0.667,2,10800,821,19600,162720,0,1,0,0,,,,https://polymarket.com/market/megaeth-market-cap-fdv-4b-one-day-after-launch-484,
m391,1300,1,Will JD Vance win the 2028 US Presidential Election?,162720,0.3,0.3,0.3,1,1300,0.3,-21,1,1,1,1,1200,-21,4200,162720,0,1,1,0,,,,https://polymarket.com/market/will-jd-vance-win-the-2028-us-presidential-election,
goatmayer,1400,0,Will Jesus Christ return before GTA VI?,162720,0.55,0.55,0.55,2,1500,0.55,-41,2,1,1,1,1500,-41,2700,162720,0,1,1,0,,,,https://polymarket.com/market/will-jesus-christ-return-before-gta-vi-665,
asdfasdf12,1900,0,Will Jesus Christ return before GTA VI?,162720,0.55,0.55,0.55,1,1900,0.55,-51,1,1,1,1,1800,-51,3400,162720,0,1,1,0,,,,https://polymarket.com/market/will-jesus-christ-return-before-gta-vi-665,
ajpp,5000,0,Will Jesus Christ return before GTA VI?,162720,0.55,0.55,0.55,2,9800,0.391,-182,25,7,0.08,0,0,331,25100,658080,493920,0.2473,1,0,,,,https://polymarket.com/market/will-jesus-christ-return-before-gta-vi-665,
LuneL1nk,7000,0,Will Jesus Christ return before GTA VI?,162720,0.55,0.55,0.55,2,8000,0.55,-72,2,1,1,1,7900,-72,14500,162720,0,1,1,0,,,,https://polymarket.com/market/will-jesus-christ-return-before-gta-vi-665,
kalutkatop,3000,0,Will bitcoin hit 1m before GTA VI?,162720,0.54,0.54,0.54,1,3000,0.1141,-28,11,6,0.091,4,8800,-783,26300,178560,15840,0.9113,1,0,,,,https://polymarket.com/market/will-bitcoin-hit-1m-before-gta-vi-872,
kalutkatop,3000,0,Will Jesus Christ return before GTA VI?,162720,0.55,0.55,0.55,1,3000,0.1141,-27,11,6,0.091,4,8800,-783,26300,178560,15840,0.9113,1,0,,,,https://polymarket.com/market/will-jesus-christ-return-before-gta-vi-665,
AmericanHawk,1300,1,US x Venezuela military engagement by December 31?,162720,0.32,0.76,0.54,2,2300,0.1728,-916,4,3,0.5,1,1400,-1500,13400,182880,18720,0.8898,0,0,,,,https://polymarket.com/market/us-x-venezuela-military-engagement-by-december-31-391-819-722-945-174-285-817-971,
0x4dd83e7768353...,1700,0,US x Venezuela military engagement by November 30?,162720,0.82,0.82,0.82,1,1700,0.0973,93,6,4,0.167,2,7800,1800,17500,,0,0,0,0,,,,https://polymarket.com/market/us-x-venezuela-military-engagement-by-november-30-216-397-226-467-735-374-192,
UXWolf,47000,0,Will Jesus Christ return before GTA VI?,162720,0.56,0.56,0.56,2,92600,0.548,-1400,2,1,1,0,0,-1400,169100,162720,0,1,1,0,,,,https://polymarket.com/market/will-jesus-christ-return-before-gta-vi-665,
